location,date,iso_code,continent,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,life_expectancy,human_development_index,population,mobility_country_region,mobility_country_region_code,place_id,mobility_retail_and_recreation_percent_change_from_baseline,mobility_grocery_and_pharmacy_percent_change_from_baseline,mobility_parks_percent_change_from_baseline,mobility_transit_stations_percent_change_from_baseline,mobility_workplaces_percent_change_from_baseline,mobility_residential_percent_change_from_baseline
Netherlands,2022-10-01,NLD,Europe,262685146.0,96027.0,705179.0,184.0,482447.3203870968,176.36309677419356,1295.1312580645163,0.3379677419354839,508.544,43.2,18.779,11.881000000000002,48472.545,109.361,5.29,82.28,0.944,17564020.0,Netherlands,NL,ChIJu-SH28MJxkcRnwq9_851obM,0.17330210772833723,14.095238095238095,16.189890710382514,-18.599336455893834,-12.779859484777518,2.4137392661982826
New Zealand,2020-02-01,NZL,Oceania,45470373.40018251,1.0,635814.9444926686,0.0,96928.64484121132,0.006655172413793104,875.4515668980223,0.0,18.205999999999996,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,0.6078431372549019,1.6705882352941177,-6.964705882352941,-2.611764705882353,12.811764705882354,0.2
New Zealand,2020-03-01,NZL,Oceania,3363.0,599.0,613893.2912343007,1.0,20.921387096774193,3.7264516129032255,790.7491249401492,0.006225806451612904,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,-24.381404174573056,-7.827324478178368,-32.225806451612904,-21.622390891840606,-5.834914611005693,5.903225806451613
New Zealand,2020-04-01,NZL,Oceania,30617.0,529.0,268.0,18.0,196.81963333333334,3.4007666666666667,1.7227999999999999,0.11576666666666666,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.9309999999999999,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,-90.08039215686274,-44.55294117647059,-74.17254901960784,-62.85098039215686,-60.98039215686274,20.031372549019608
New Zealand,2020-05-01,NZL,Oceania,35561.0,25.0,649.0,3.0,221.2277419354839,0.15561290322580645,4.037548387096774,0.018677419354838708,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,-51.08918406072106,-21.292220113851993,-48.9146110056926,-42.314990512333964,-17.516129032258064,10.341555977229602
New Zealand,2020-06-01,NZL,Oceania,34791.0,24.0,660.0,0.0,223.652,0.15433333333333332,4.243,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.9309999999999999,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,-18.062745098039215,-12.676470588235293,-44.66274509803922,-30.58627450980392,-0.09019607843137255,5.480392156862745
New Zealand,2020-07-01,NZL,Oceania,37091.0,32.0,682.0,0.0,230.7457419354839,0.19922580645161292,4.243,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,-8.652751423149905,-9.738140417457306,-37.59013282732448,-23.533206831119546,-2.920303605313093,4.438330170777989
New Zealand,2020-08-01,NZL,Oceania,39643.0,177.0,682.0,0.0,246.6219677419355,1.1011612903225807,4.243,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,-13.086092715231787,-11.130242825607064,-20.589403973509935,-29.991169977924944,-3.30242825607064,5.262693156732892
New Zealand,2020-09-01,NZL,Oceania,43447.0,93.0,727.0,3.0,279.29653333333334,0.5979,4.673166666666666,0.019299999999999998,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.9309999999999999,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,-6.0950323974082075,-7.980561555075594,-13.568034557235421,-29.29805615550756,-1.7170626349892009,3.185745140388769
New Zealand,2020-10-01,NZL,Oceania,47621.0,121.0,775.0,0.0,296.25370967741935,0.7528387096774194,4.821,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,0.5123339658444023,-4.6394686907020875,-9.275142314990513,-25.903225806451612,-2.7988614800759013,2.3282732447817835
New Zealand,2020-11-01,NZL,Oceania,49489.0,100.0,750.0,0.0,318.1372,0.6429666666666667,4.821,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.9309999999999999,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,0.6823529411764706,-4.670588235294118,-13.54313725490196,-26.307843137254903,3.0725490196078433,1.9490196078431372
New Zealand,2020-12-01,NZL,Oceania,54258.0,106.0,775.0,0.0,337.54312903225804,0.6594516129032258,4.821,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,9.766603415559773,1.0037950664136623,-0.7609108159392789,-25.426944971537,-11.62618595825427,3.292220113851992
New Zealand,2021-01-01,NZL,Oceania,58585.0,141.0,775.0,0.0,364.4615161290323,0.8771612903225806,4.821,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,1.3889943074003794,-6.592030360531309,10.851992409867172,-28.22011385199241,-15.06641366223909,4.851992409867172
New Zealand,2021-02-01,NZL,Oceania,55557.0,75.0,713.0,1.0,382.65535714285716,0.5166428571428572,4.910607142857143,0.006892857142857143,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,0.6113445378151261,-1.8760504201680672,1.5903361344537814,-27.399159663865547,-1.3361344537815125,2.1554621848739495
New Zealand,2021-03-01,NZL,Oceania,64609.0,123.0,806.0,0.0,401.93738709677416,0.765258064516129,5.014,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,2.586337760910816,1.5388994307400379,-8.872865275142315,-26.540796963946867,6.5426944971537,2.0531309297912714
New Zealand,2021-04-01,NZL,Oceania,66654.0,112.0,780.0,0.0,428.48133333333334,0.7200666666666666,5.014,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.9309999999999999,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,7.482352941176471,1.1,-3.7529411764705882,-26.372549019607842,-5.921568627450981,3.9137254901960783
New Zealand,2021-05-01,NZL,Oceania,71182.0,60.0,806.0,0.0,442.8283548387097,0.37329032258064515,5.014,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,7.721062618595825,5.645161290322581,-18.548387096774192,-26.18785578747628,9.248576850094876,2.9791271347248576
New Zealand,2021-06-01,NZL,Oceania,70643.0,68.0,780.0,0.0,454.1246,0.4372,5.014,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.9309999999999999,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,7.811764705882353,7.0588235294117645,-23.354901960784314,-29.42549019607843,5.627450980392157,4.084313725490196
New Zealand,2021-07-01,NZL,Oceania,76062.0,132.0,806.0,0.0,473.1872903225807,0.8212258064516129,5.014,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,10.495256166982923,8.445920303605313,-19.67552182163188,-27.485768500948765,2.98292220113852,4.516129032258065
New Zealand,2021-08-01,NZL,Oceania,83602.0,769.0,806.0,0.0,520.0943225806451,4.784064516129033,5.014,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,-32.49146110056926,-0.1442125237191651,-40.08728652751423,-42.89563567362429,-21.352941176470587,13.912713472485768
New Zealand,2021-09-01,NZL,Oceania,109322.0,648.0,808.0,1.0,702.7702333333333,4.1657,5.194133333333332,0.0064333333333333334,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.9309999999999999,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,-18.527450980392157,6.849019607843137,-33.26470588235294,-42.48235294117647,-6.737254901960784,10.68235294117647
New Zealand,2021-10-01,NZL,Oceania,149007.0,2298.0,862.0,1.0,926.9835161290323,14.296,5.362645161290323,0.006225806451612904,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,2.6717267552182165,12.366223908918407,-15.71157495256167,-38.1404174573055,-4.451612903225806,6.817836812144212
New Zealand,2021-11-01,NZL,Oceania,264635.0,5118.0,1076.0,16.0,1701.191,32.900666666666666,6.916966666666667,0.10293333333333334,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.9309999999999999,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,7.3803921568627455,13.947058823529412,-12.649019607843137,-32.713725490196076,5.262745098039216,4.607843137254902
New Zealand,2021-12-01,NZL,Oceania,397229.0,2395.0,1474.0,7.0,2471.190806451613,14.89941935483871,9.17009677419355,0.04358064516129032,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,16.925996204933586,19.98481973434535,-4.280834914611006,-29.825426944971536,-9.28842504743833,5.370018975332068
New Zealand,2022-01-01,NZL,Oceania,459864.0,2500.0,1603.0,2.0,2860.847806451613,15.552741935483871,9.972290322580646,0.012451612903225807,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,10.362428842504745,9.850094876660341,19.349146110056925,-26.770398481973434,-13.092979127134726,6.136622390891841
New Zealand,2022-02-01,NZL,Oceania,973404.0,103915.0,1508.0,3.0,6704.434142857143,715.726857142857,10.38642857142857,0.020678571428571428,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,2.436974789915966,10.063025210084033,-10.882352941176471,-31.548319327731093,0.052521008403361345,5.605042016806722
New Zealand,2022-03-01,NZL,Oceania,13159288.0,551093.0,4554.0,258.0,81864.89925806451,3428.390129032258,28.330709677419353,1.6050967741935482,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,-6.544592030360532,3.8576850094876662,-14.7438330170778,-35.84060721062619,0.20683111954459202,7.64326375711575
New Zealand,2022-04-01,NZL,Oceania,24517403.0,262171.0,16122.0,393.0,157608.72079999998,1685.3512666666668,103.63943333333333,2.5264,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.9309999999999999,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,2.049019607843137,1.2411764705882353,-6.566666666666666,-30.603921568627452,-8.943137254901961,6.996078431372549
New Zealand,2022-05-01,NZL,Oceania,32733558.0,231993.0,29052.0,433.0,203637.8735483871,1443.2455806451612,180.73470967741935,2.6938387096774195,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,3.0379506641366225,3.3719165085388996,-17.43643263757116,-27.32447817836812,7.1138519924098675,4.870967741935484
New Zealand,2022-06-01,NZL,Oceania,37632330.0,173028.0,39261.0,333.0,241917.278,1112.3005666666666,252.3871,2.140633333333333,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.9309999999999999,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,2.676470588235294,3.3294117647058825,-22.401960784313726,-28.88235294117647,0.2823529411764706,6.511764705882353
New Zealand,2022-07-01,NZL,Oceania,45795737.0,264932.0,55363.0,622.0,284898.65058064513,1648.1614838709677,344.4173548387097,3.869612903225806,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,2.5616698292220113,2.5407969639468693,-24.39089184060721,-28.296015180265655,0.16698292220113853,6.933586337760911
New Zealand,2022-08-01,NZL,Oceania,51991430.0,121231.0,64945.0,0.0,323442.5127419355,754.1870322580645,404.028,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,4.698292220113852,8.311195445920303,-14.658444022770398,-24.96394686907021,8.795066413662239,6.3282732447817835
New Zealand,2022-09-01,NZL,Oceania,52360789.0,37600.0,62850.0,0.0,336598.33303333336,241.7095,404.028,0.0,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.9309999999999999,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,9.07843137254902,12.864705882352942,-12.39607843137255,-24.54705882352941,7.166666666666667,4.256862745098039
New Zealand,2022-10-01,NZL,Oceania,55739826.0,90386.0,65041.0,24.0,346761.5600967742,562.297935483871,404.62516129032264,0.14929032258064517,18.206,37.9,15.322,9.72,36085.843,128.797,8.08,82.29,0.931,5185289.0,New Zealand,NZ,ChIJh5Z3Fw4gLG0RM0dqdeIY1rE,13.117647058823529,12.945098039215686,-6.309803921568627,-23.211764705882352,-0.403921568627451,4.450980392156863
Nicaragua,2020-02-01,NIC,North America,48838547.05945528,0.0,635814.9444926686,0.0,104108.53016278252,0.0,875.4515668980223,0.0,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,14.090196078431372,24.423529411764704,0.0784313725490196,-8.505882352941176,10.411764705882353,3.0862745098039217
Nicaragua,2020-03-01,NIC,North America,31997694.763091393,4.0,591969.6379759328,1.0,63808.574744931226,0.01858064516129032,762.508655040213,0.00464516129032258,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,4.003795066413662,20.417457305502847,-8.121442125237191,-14.958254269449716,4.533206831119545,4.432637571157495
Nicaragua,2020-04-01,NIC,North America,253.0,9.0,46.0,2.0,1.2137333333333333,0.043199999999999995,0.2208,0.0096,51.667,27.3,5.445000000000001,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,-11.490384615384615,7.5903846153846155,-16.034615384615385,-25.76923076923077,-16.125,7.086538461538462
Nicaragua,2020-05-01,NIC,North America,5740.0,872.0,376.0,32.0,26.648193548387095,4.0482903225806455,1.745741935483871,0.14858064516129033,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,-13.986915887850467,5.54392523364486,-22.497196261682245,-28.80373831775701,-13.6,8.181308411214953
Nicaragua,2020-06-01,NIC,North America,49650.0,1129.0,1704.0,39.0,238.18463333333332,5.416166666666667,8.174433333333333,0.18706666666666666,51.667,27.3,5.445000000000001,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,-12.453860640301318,7.491525423728813,-23.986817325800377,-29.555555555555557,-19.227871939736346,8.408662900188324
Nicaragua,2020-07-01,NIC,North America,81006.0,1066.0,2998.0,42.0,376.072,4.948903225806451,13.918354838709677,0.19493548387096774,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,-6.743589743589744,10.728937728937728,-16.57875457875458,-26.61904761904762,-18.523809523809526,7.6501831501831505
Nicaragua,2020-08-01,NIC,North America,105807.0,579.0,3974.0,21.0,491.2112258064516,2.6880322580645157,18.44958064516129,0.09751612903225805,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,-7.328690807799443,8.016713091922005,-13.554317548746518,-25.16434540389972,-15.289693593314762,7.066852367688022
Nicaragua,2020-09-01,NIC,North America,117663.0,487.0,4355.0,14.0,564.4612666666667,2.3362666666666665,20.892033333333334,0.0672,51.667,27.3,5.445000000000001,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,-3.0831295843520783,12.621026894865526,-11.843520782396087,-20.799511002444987,-18.08557457212714,6.459657701711492
Nicaragua,2020-10-01,NIC,North America,132760.0,278.0,4764.0,5.0,616.341064516129,1.2906451612903225,22.116741935483873,0.0232258064516129,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,-1.2532110091743118,19.187155963302754,-14.85137614678899,-17.03302752293578,-11.275229357798166,5.482568807339449
Nicaragua,2020-11-01,NIC,North America,136218.0,205.0,4746.0,4.0,653.4747000000001,0.9834333333333334,22.7678,0.0192,51.667,27.3,5.445000000000001,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,0.6837121212121212,19.145833333333332,-19.801136363636363,-17.803030303030305,-12.352272727272727,5.715909090909091
Nicaragua,2020-12-01,NIC,North America,146713.0,200.0,5040.0,5.0,681.118064516129,0.9285483870967742,23.398548387096774,0.0232258064516129,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,10.829044117647058,29.435661764705884,-2.7573529411764706,-9.882352941176471,-16.575367647058822,5.439338235294118
Nicaragua,2021-01-01,NIC,North America,152257.0,163.0,5177.0,4.0,706.8563225806452,0.7567419354838709,24.034,0.01858064516129032,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,5.145719489981785,22.673952641165755,-12.080145719489982,-16.801457194899818,-18.37704918032787,4.998178506375227
Nicaragua,2021-02-01,NIC,North America,142073.0,150.0,4794.0,4.0,730.2455,0.771,24.64085714285714,0.02057142857142857,51.666999999999994,27.3,5.445,3.5190000000000006,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,7.611670020120724,26.442655935613683,-12.062374245472837,-14.674044265593562,-12.784708249496981,0.8792756539235412
Nicaragua,2021-03-01,NIC,North America,162127.0,184.0,5438.0,5.0,752.6778064516128,0.854225806451613,25.246354838709674,0.0232258064516129,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,11.23302752293578,29.98165137614679,-8.460550458715597,-11.253211009174311,-9.910091743119265,-0.1981651376146789
Nicaragua,2021-04-01,NIC,North America,162011.0,172.0,5394.0,4.0,777.2107333333333,0.8251333333333333,25.8762,0.0192,51.667,27.3,5.445000000000001,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,10.935361216730039,29.747148288973385,-7.184410646387833,-11.94486692015209,-9.895437262357415,0.5817490494296578
Nicaragua,2021-05-01,NIC,North America,175675.0,335.0,5708.0,4.0,815.574935483871,1.5552580645161291,26.499580645161288,0.01858064516129032,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,16.10185185185185,35.074074074074076,-3.464814814814815,-7.529629629629629,-4.359259259259259,0.8277777777777777
Nicaragua,2021-06-01,NIC,North America,185190.0,771.0,5655.0,5.0,888.4067,3.6987,27.128733333333333,0.024,51.667,27.3,5.445000000000001,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,17.104761904761904,35.312380952380956,-0.26285714285714284,-9.295238095238096,-2.72,0.5752380952380952
Nicaragua,2021-07-01,NIC,North America,218224.0,988.0,5979.0,4.0,1013.1091612903225,4.586806451612904,27.75741935483871,0.01858064516129032,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,18.992673992673993,39.223443223443226,-0.22893772893772893,-9.987179487179487,-10.745421245421245,1.3388278388278387
Nicaragua,2021-08-01,NIC,North America,256898.0,1275.0,6115.0,4.0,1192.6539677419355,5.919225806451612,28.38916129032258,0.01858064516129032,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,20.5492700729927,42.627737226277375,-0.4397810218978102,-9.244525547445255,-3.9124087591240877,1.332116788321168
Nicaragua,2021-09-01,NIC,North America,302665.0,2406.0,6050.0,5.0,1451.9658333333332,11.542233333333334,29.023466666666668,0.024,51.667,27.3,5.445000000000001,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,14.430711610486892,40.58801498127341,-5.449438202247191,-12.634831460674157,-12.601123595505618,3.554307116104869
Nicaragua,2021-10-01,NIC,North America,375894.0,1593.0,6386.0,4.0,1745.0957419354838,7.395548387096774,29.647000000000002,0.01858064516129032,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,20.86948529411765,44.154411764705884,-0.5147058823529411,-10.334558823529411,-3.1783088235294117,1.84375
Nicaragua,2021-11-01,NIC,North America,395115.0,464.0,6310.0,4.0,1895.4738,2.225933333333333,30.271,0.0192,51.667,27.3,5.445000000000001,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,26.702651515151516,48.134469696969695,8.06439393939394,-6.880681818181818,-0.2708333333333333,1.6723484848484849
Nicaragua,2021-12-01,NIC,North America,417779.0,233.0,6657.0,5.0,1939.5473870967742,1.0817096774193549,30.905064516129034,0.0232258064516129,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,35.604395604395606,57.904761904761905,20.357142857142858,-0.6391941391941391,-7.267399267399267,2.053113553113553
Nicaragua,2022-01-01,NIC,North America,422106.0,118.0,6773.0,3.0,1959.6355806451613,0.5478064516129032,31.443677419354838,0.01393548387096774,51.667,27.3,5.445,3.519,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,28.7,47.879629629629626,14.329629629629629,-5.624074074074074,2.5925925925925926,4.20925925925926
Nicaragua,2022-02-01,NIC,North America,387201.0,277.0,6226.0,4.0,1990.1872500000002,1.42375,32.00142857142857,0.02057142857142857,51.666999999999994,27.3,5.445,3.5190000000000006,5321.444,137.016,11.47,74.48,0.66,6948395.0,Nicaragua,NI,ChIJzSL_zgDCEI8RtRWsP-Wn-sg,29.3875,47.791666666666664,12.054166666666667,-5.5125,15.125,4.03125
